texto,categoria
"Moto pneu furou numa entrega Minha moto ontem furou em o pneu informei a o Ifood tudo certinho, enviei foto! Fui atendido por uma atendente, expliquei tudo certinho a ela, tenho todos os prints tirado da conversa já por causa dessas coisas , o Ifood na hora diz uma coisa e depois nos prejudica nos entregadores, fiquei bloqueado por 2 horas pra poder fazer o conserto daí tudo bem! Quando é agora fui logar pra ir trabalhar e estou bloqueado por 24 horas, o Ifood ta cada dia mais difícil de trabalhar! Pois imprevistos acontecem! E eu acabei o suporte tudo certinho como manda as diretrizes! E mesmo assim fui [Editado pelo Reclame Aqui] agora, preciso da minha conta liberada, preciso trabalhar pra levar meu sustento para casa! Espero que se resolva o mais rápido! Preciso trabalhar!",Problemas com App
Bloqueia da conta e exclusão sem minha autorização Fui bloqueado a meses pois quando fiz cadastro era pouco diferente agora uuso alargador ee tatuagem fiz a facial e minha conta foi bloqueada não cometi irregularidades pois sempre trabalhei com entrega do Ifood mas a empresa não dá suporte a nós entregadores me bloquearam e ainda tive minha conta deletada e não foi por mim se não desbloquear vou processar a empresa não só por me bloquear por preconceito mas ainda deletou minha conta sem permissão quero resposta imediataBoa tarde,Problemas com App
"Dificuldade Oie eu estou com minha conta do ifood a 4 mês aprovado,o app não libera a plataforma todos os meus amigo feito no dia já estão trabalhando a https://******* é uma falta de respeito com os https://******* as vezes que mim reponde fala na cidade não tem disponibilidade!! E como os outro que fizeram o cadastro já estão rodando só o meu que não libera ?? Qual é a próxima desculpa??",Problemas com App
"Recebi meu pedido com qualidade ruim e o Ifood não resolveu a situação Fiz um pedido no McDonalds em 31 de janeiro de 2025 e foi entregue em péssima qualidade. Pedi dois sanduíches (Mc Crispy Melt & Bacon e McChicken Bacon), uma batata média.O pedido chegou com a porcão de batata do tamanho de uma batata pequena, e ambos os lanches vieram sem bacon.Solicitei ajuda ao suporte na madrugada de 01 de fevereiro de 2025 e eles falaram que não conseguiria me dar suporte nesta situação.Por isso estou abrindo uma reclamação, visto que até o Ifood Club pago e sou cliente da plataforma faz anos, deveria ter um suporte mais assertivo e humanizado.Fico no aguardo de um resolução, pois meu pedido não foi entregue da maneira que paguei pelo mesmo e a plataforma é o meio para solucionar a situação.",Problemas com App
Bloqueado Estourando esperando a resposta da segunda chance já faz mais de um mês que preenchi o formulário eles falam que em 15 dias para a resposta mas já faz um mês que fiz e nada gostaria de saber até hj porque fui bloqueado e nada ainda,Problemas com Cliente
"Até agora NENHUMA resposta luizcampoos22O ChatGPT disse:ChatGPTOlá, meu nome é ******* Campos de Souza e no dia 24/01/2025 abri quatro chamados no app do iFood Entregador. Até agora NENHUMA resposta! Tentei entrar em contato de todas as formas, mas simplesmente ignoram. Isso é um ABSURDO! Tudo o que quero é trocar o modo de trabalho de bike para moto, pois é meu meio de sustento, e nem isso consigo resolver. Um descaso total com os entregadores!Meu e-mail para contato: *******. Aguardo uma solução!",Problemas com App
"Pedido não foi entregue Boa noite, fiz um pedido no Mac delivery app e simplesmente não foi entregue, hoje pela manhã o pedido apareceu como finalizado!!!!E eu nunca recebi eu tô me sentindo extremamente frustrada e enganada, sempre fui cliente do Mac e nunca imaginei passar por isso",Problemas com App
"Avaliação injusta Ifood simplesmente ignora avaliação de concorrência, tenho recebido avaliação fake de concorrentes, cliente que reclamam de maneira baixa, mesmo o problema já sendo resolvido, eu estou pagando para falarem mal do meu estabelecimento? Ifood é um desserviço para o lojista. Se não resolveram eu vou cancelar !",Problemas com Loja
"Retirada de ifood Fui fazer a retirada de um Ifood no dia 31/01 na unidade do shopping contagem, já estava na loja, já tinha dado retirada no pedido, e o gerente por sinal muito mal educado falou que tinha tirado o pedido da minha tela porque ele queria, porque ele podia, batendo no peito falando que é dono da loja e não sei o que mais, na frente de cliente por sinal, uma vergonha pra uma empresa tão grande como essa, esse tipo de postura do gerente, o frente de loja com essa falta de educação",Problemas com Loja
"Moto pneu furou numa entrega Minha moto ontem furou em o pneu informei a o Ifood tudo certinho, enviei foto! Fui atendido por uma atendente, expliquei tudo certinho a ela, tenho todos os prints tirado da conversa já por causa dessas coisas , o Ifood na hora diz uma coisa e depois nos prejudica nos entregadores, fiquei bloqueado por 2 horas pra poder fazer o conserto daí tudo bem! Quando é agora fui logar pra ir trabalhar e estou bloqueado por 24 horas, o Ifood ta cada dia mais difícil de trabalhar! Pois imprevistos acontecem! E eu acabei o suporte tudo certinho como manda as diretrizes! E mesmo assim fui [Editado pelo Reclame Aqui] agora, preciso da minha conta liberada, preciso trabalhar pra levar meu sustento para casa! Espero que se resolva o mais rápido! Preciso trabalhar!",Problemas com App
Bloqueia da conta e exclusão sem minha autorização Fui bloqueado a meses pois quando fiz cadastro era pouco diferente agora uuso alargador ee tatuagem fiz a facial e minha conta foi bloqueada não cometi irregularidades pois sempre trabalhei com entrega do Ifood mas a empresa não dá suporte a nós entregadores me bloquearam e ainda tive minha conta deletada e não foi por mim se não desbloquear vou processar a empresa não só por me bloquear por preconceito mas ainda deletou minha conta sem permissão quero resposta imediataBoa tarde,Problemas com Cliente
"Dificuldade Oie eu estou com minha conta do ifood a 4 mês aprovado,o app não libera a plataforma todos os meus amigo feito no dia já estão trabalhando a https://******* é uma falta de respeito com os https://******* as vezes que mim reponde fala na cidade não tem disponibilidade!! E como os outro que fizeram o cadastro já estão rodando só o meu que não libera ?? Qual é a próxima desculpa??",Problemas com App
"Recebi meu pedido com qualidade ruim e o Ifood não resolveu a situação Fiz um pedido no McDonalds em 31 de janeiro de 2025 e foi entregue em péssima qualidade. Pedi dois sanduíches (Mc Crispy Melt & Bacon e McChicken Bacon), uma batata média.O pedido chegou com a porcão de batata do tamanho de uma batata pequena, e ambos os lanches vieram sem bacon.Solicitei ajuda ao suporte na madrugada de 01 de fevereiro de 2025 e eles falaram que não conseguiria me dar suporte nesta situação.Por isso estou abrindo uma reclamação, visto que até o Ifood Club pago e sou cliente da plataforma faz anos, deveria ter um suporte mais assertivo e humanizado.Fico no aguardo de um resolução, pois meu pedido não foi entregue da maneira que paguei pelo mesmo e a plataforma é o meio para solucionar a situação.",Problemas com App
Bloqueado Estourando esperando a resposta da segunda chance já faz mais de um mês que preenchi o formulário eles falam que em 15 dias para a resposta mas já faz um mês que fiz e nada gostaria de saber até hj porque fui bloqueado e nada ainda,Problemas com Cliente
"Até agora NENHUMA resposta luizcampoos22O ChatGPT disse:ChatGPTOlá, meu nome é ******* Campos de Souza e no dia 24/01/2025 abri quatro chamados no app do iFood Entregador. Até agora NENHUMA resposta! Tentei entrar em contato de todas as formas, mas simplesmente ignoram. Isso é um ABSURDO! Tudo o que quero é trocar o modo de trabalho de bike para moto, pois é meu meio de sustento, e nem isso consigo resolver. Um descaso total com os entregadores!Meu e-mail para contato: *******. Aguardo uma solução!",Problemas com App
"Pedido não foi entregue Boa noite, fiz um pedido no Mac delivery app e simplesmente não foi entregue, hoje pela manhã o pedido apareceu como finalizado!!!!E eu nunca recebi eu tô me sentindo extremamente frustrada e enganada, sempre fui cliente do Mac e nunca imaginei passar por isso",Problemas com App
"Pedido atrasado e incompleto Fiz uma compra no ifood ontem. O pedido era do habibs e apenas 1 horas. Eu sai pra comer e o pedido chegou, sendo recebido pelo porteiro. Quando eu peguei o pedido, era uma caixa pequena o restaurante não enviou 10 esfihas 10. Abri reclamação no ifood, que me ignorou. Vou cancelar meu clube no app.",Problemas com App
"Retirada de ifood Fui fazer a retirada de um Ifood no dia 31/01 na unidade do shopping contagem, já estava na loja, já tinha dado retirada no pedido, e o gerente por sinal muito mal educado falou que tinha tirado o pedido da minha tela porque ele queria, porque ele podia, batendo no peito falando que é dono da loja e não sei o que mais, na frente de cliente por sinal, uma vergonha pra uma empresa tão grande como essa, esse tipo de postura do gerente, o frente de loja com essa falta de educação",Problemas com Loja
"Moto pneu furou numa entrega Minha moto ontem furou em o pneu informei a o Ifood tudo certinho, enviei foto! Fui atendido por uma atendente, expliquei tudo certinho a ela, tenho todos os prints tirado da conversa já por causa dessas coisas , o Ifood na hora diz uma coisa e depois nos prejudica nos entregadores, fiquei bloqueado por 2 horas pra poder fazer o conserto daí tudo bem! Quando é agora fui logar pra ir trabalhar e estou bloqueado por 24 horas, o Ifood ta cada dia mais difícil de trabalhar! Pois imprevistos acontecem! E eu acabei o suporte tudo certinho como manda as diretrizes! E mesmo assim fui [Editado pelo Reclame Aqui] agora, preciso da minha conta liberada, preciso trabalhar pra levar meu sustento para casa! Espero que se resolva o mais rápido! Preciso trabalhar!",Problemas com App
Bloqueia da conta e exclusão sem minha autorização Fui bloqueado a meses pois quando fiz cadastro era pouco diferente agora uuso alargador ee tatuagem fiz a facial e minha conta foi bloqueada não cometi irregularidades pois sempre trabalhei com entrega do Ifood mas a empresa não dá suporte a nós entregadores me bloquearam e ainda tive minha conta deletada e não foi por mim se não desbloquear vou processar a empresa não só por me bloquear por preconceito mas ainda deletou minha conta sem permissão quero resposta imediataBoa tarde,Problemas com Cliente
"Dificuldade Oie eu estou com minha conta do ifood a 4 mês aprovado,o app não libera a plataforma todos os meus amigo feito no dia já estão trabalhando a https://******* é uma falta de respeito com os https://******* as vezes que mim reponde fala na cidade não tem disponibilidade!! E como os outro que fizeram o cadastro já estão rodando só o meu que não libera ?? Qual é a próxima desculpa??",Problemas com App
"Recebi meu pedido com qualidade ruim e o Ifood não resolveu a situação Fiz um pedido no McDonalds em 31 de janeiro de 2025 e foi entregue em péssima qualidade. Pedi dois sanduíches (Mc Crispy Melt & Bacon e McChicken Bacon), uma batata média.O pedido chegou com a porcão de batata do tamanho de uma batata pequena, e ambos os lanches vieram sem bacon.Solicitei ajuda ao suporte na madrugada de 01 de fevereiro de 2025 e eles falaram que não conseguiria me dar suporte nesta situação.Por isso estou abrindo uma reclamação, visto que até o Ifood Club pago e sou cliente da plataforma faz anos, deveria ter um suporte mais assertivo e humanizado.Fico no aguardo de um resolução, pois meu pedido não foi entregue da maneira que paguei pelo mesmo e a plataforma é o meio para solucionar a situação.",Problemas com App
Bloqueado Estourando esperando a resposta da segunda chance já faz mais de um mês que preenchi o formulário eles falam que em 15 dias para a resposta mas já faz um mês que fiz e nada gostaria de saber até hj porque fui bloqueado e nada ainda,Problemas com App
"Até agora NENHUMA resposta luizcampoos22O ChatGPT disse:ChatGPTOlá, meu nome é ******* Campos de Souza e no dia 24/01/2025 abri quatro chamados no app do iFood Entregador. Até agora NENHUMA resposta! Tentei entrar em contato de todas as formas, mas simplesmente ignoram. Isso é um ABSURDO! Tudo o que quero é trocar o modo de trabalho de bike para moto, pois é meu meio de sustento, e nem isso consigo resolver. Um descaso total com os entregadores!Meu e-mail para contato: *******. Aguardo uma solução!",Problemas com App
"Pedido não foi entregue Boa noite, fiz um pedido no Mac delivery app e simplesmente não foi entregue, hoje pela manhã o pedido apareceu como finalizado!!!!E eu nunca recebi eu tô me sentindo extremamente frustrada e enganada, sempre fui cliente do Mac e nunca imaginei passar por isso",Problemas com App
"Pedido atrasado e incompleto Fiz uma compra no ifood ontem. O pedido era do habibs e apenas 1 horas. Eu sai pra comer e o pedido chegou, sendo recebido pelo porteiro. Quando eu peguei o pedido, era uma caixa pequena o restaurante não enviou 10 esfihas 10. Abri reclamação no ifood, que me ignorou. Vou cancelar meu clube no app.",Problemas com App
"Problema com atendimento ifood Fiz um pedido na data de ontem, o mesmo veio com problemas de qualidade, sabor estranho, me faz passar mal do estômago, entrei em contato com a loja, falaram que iam enviar outro mas não enviaram, solicitei o reembolso com o ifood e não tive resposta até o momento, quero meu reembolso",Problemas com Loja
"Moto pneu furou numa entrega Minha moto ontem furou em o pneu informei a o Ifood tudo certinho, enviei foto! Fui atendido por uma atendente, expliquei tudo certinho a ela, tenho todos os prints tirado da conversa já por causa dessas coisas , o Ifood na hora diz uma coisa e depois nos prejudica nos entregadores, fiquei bloqueado por 2 horas pra poder fazer o conserto daí tudo bem! Quando é agora fui logar pra ir trabalhar e estou bloqueado por 24 horas, o Ifood ta cada dia mais difícil de trabalhar! Pois imprevistos acontecem! E eu acabei o suporte tudo certinho como manda as diretrizes! E mesmo assim fui [Editado pelo Reclame Aqui] agora, preciso da minha conta liberada, preciso trabalhar pra levar meu sustento para casa! Espero que se resolva o mais rápido! Preciso trabalhar!",Problemas com App
Bloqueia da conta e exclusão sem minha autorização Fui bloqueado a meses pois quando fiz cadastro era pouco diferente agora uuso alargador ee tatuagem fiz a facial e minha conta foi bloqueada não cometi irregularidades pois sempre trabalhei com entrega do Ifood mas a empresa não dá suporte a nós entregadores me bloquearam e ainda tive minha conta deletada e não foi por mim se não desbloquear vou processar a empresa não só por me bloquear por preconceito mas ainda deletou minha conta sem permissão quero resposta imediataBoa tarde,Problemas com Cliente
"Dificuldade Oie eu estou com minha conta do ifood a 4 mês aprovado,o app não libera a plataforma todos os meus amigo feito no dia já estão trabalhando a https://******* é uma falta de respeito com os https://******* as vezes que mim reponde fala na cidade não tem disponibilidade!! E como os outro que fizeram o cadastro já estão rodando só o meu que não libera ?? Qual é a próxima desculpa??",Problemas com App
"Recebi meu pedido com qualidade ruim e o Ifood não resolveu a situação Fiz um pedido no McDonalds em 31 de janeiro de 2025 e foi entregue em péssima qualidade. Pedi dois sanduíches (Mc Crispy Melt & Bacon e McChicken Bacon), uma batata média.O pedido chegou com a porcão de batata do tamanho de uma batata pequena, e ambos os lanches vieram sem bacon.Solicitei ajuda ao suporte na madrugada de 01 de fevereiro de 2025 e eles falaram que não conseguiria me dar suporte nesta situação.Por isso estou abrindo uma reclamação, visto que até o Ifood Club pago e sou cliente da plataforma faz anos, deveria ter um suporte mais assertivo e humanizado.Fico no aguardo de um resolução, pois meu pedido não foi entregue da maneira que paguei pelo mesmo e a plataforma é o meio para solucionar a situação.",Problemas com Loja
Bloqueado Estourando esperando a resposta da segunda chance já faz mais de um mês que preenchi o formulário eles falam que em 15 dias para a resposta mas já faz um mês que fiz e nada gostaria de saber até hj porque fui bloqueado e nada ainda,Problemas com Cliente
"Até agora NENHUMA resposta luizcampoos22O ChatGPT disse:ChatGPTOlá, meu nome é ******* Campos de Souza e no dia 24/01/2025 abri quatro chamados no app do iFood Entregador. Até agora NENHUMA resposta! Tentei entrar em contato de todas as formas, mas simplesmente ignoram. Isso é um ABSURDO! Tudo o que quero é trocar o modo de trabalho de bike para moto, pois é meu meio de sustento, e nem isso consigo resolver. Um descaso total com os entregadores!Meu e-mail para contato: *******. Aguardo uma solução!",Problemas com App
"Pedido não foi entregue Boa noite, fiz um pedido no Mac delivery app e simplesmente não foi entregue, hoje pela manhã o pedido apareceu como finalizado!!!!E eu nunca recebi eu tô me sentindo extremamente frustrada e enganada, sempre fui cliente do Mac e nunca imaginei passar por isso",Problemas com App
"Pedido atrasado e incompleto Fiz uma compra no ifood ontem. O pedido era do habibs e apenas 1 horas. Eu sai pra comer e o pedido chegou, sendo recebido pelo porteiro. Quando eu peguei o pedido, era uma caixa pequena o restaurante não enviou 10 esfihas 10. Abri reclamação no ifood, que me ignorou. Vou cancelar meu clube no app.",Problemas com App
"Problema com atendimento ifood Fiz um pedido na data de ontem, o mesmo veio com problemas de qualidade, sabor estranho, me faz passar mal do estômago, entrei em contato com a loja, falaram que iam enviar outro mas não enviaram, solicitei o reembolso com o ifood e não tive resposta até o momento, quero meu reembolso",Problemas com Loja
"O ifood pediu pra mim atualizar a CNH no aplicativo alegando que eu tava trabalhando de moto, sendo que o meu veículo é bicicleta! Eu sempre trabalhei de bicicleta, do nada o ifood mudou meu modal pra moto, fui obrigado a rodar no modal moto mesmo meu veículo sendo bicicleta, quando foi segunda feira dia 27/01/25 as 21:00 o ifood pediu pra atualizar a CNH, agora como que eu vou atualizar a CNH se eu não tenho? Mandei meus documentos pra lá pra mim voltar pro modal bicicleta, mas até agora eu continuo restrito, sendo que essa é a minha única fonte de renda, peço que me ajudem, eu preciso sair dessa restrição pra voltar a trabalhar!",Problemas com App
Bloqueia da conta e exclusão sem minha autorização Fui bloqueado a meses pois quando fiz cadastro era pouco diferente agora uuso alargador ee tatuagem fiz a facial e minha conta foi bloqueada não cometi irregularidades pois sempre trabalhei com entrega do Ifood mas a empresa não dá suporte a nós entregadores me bloquearam e ainda tive minha conta deletada e não foi por mim se não desbloquear vou processar a empresa não só por me bloquear por preconceito mas ainda deletou minha conta sem permissão quero resposta imediataBoa tarde,Problemas com App
"Dificuldade Oie eu estou com minha conta do ifood a 4 mês aprovado,o app não libera a plataforma todos os meus amigo feito no dia já estão trabalhando a https://******* é uma falta de respeito com os https://******* as vezes que mim reponde fala na cidade não tem disponibilidade!! E como os outro que fizeram o cadastro já estão rodando só o meu que não libera ?? Qual é a próxima desculpa??",Problemas com App
"Recebi meu pedido com qualidade ruim e o Ifood não resolveu a situação Fiz um pedido no McDonalds em 31 de janeiro de 2025 e foi entregue em péssima qualidade. Pedi dois sanduíches (Mc Crispy Melt & Bacon e McChicken Bacon), uma batata média.O pedido chegou com a porcão de batata do tamanho de uma batata pequena, e ambos os lanches vieram sem bacon.Solicitei ajuda ao suporte na madrugada de 01 de fevereiro de 2025 e eles falaram que não conseguiria me dar suporte nesta situação.Por isso estou abrindo uma reclamação, visto que até o Ifood Club pago e sou cliente da plataforma faz anos, deveria ter um suporte mais assertivo e humanizado.Fico no aguardo de um resolução, pois meu pedido não foi entregue da maneira que paguei pelo mesmo e a plataforma é o meio para solucionar a situação.",Problemas com App
Bloqueado Estourando esperando a resposta da segunda chance já faz mais de um mês que preenchi o formulário eles falam que em 15 dias para a resposta mas já faz um mês que fiz e nada gostaria de saber até hj porque fui bloqueado e nada ainda,Problemas com Cliente
"Até agora NENHUMA resposta luizcampoos22O ChatGPT disse:ChatGPTOlá, meu nome é ******* Campos de Souza e no dia 24/01/2025 abri quatro chamados no app do iFood Entregador. Até agora NENHUMA resposta! Tentei entrar em contato de todas as formas, mas simplesmente ignoram. Isso é um ABSURDO! Tudo o que quero é trocar o modo de trabalho de bike para moto, pois é meu meio de sustento, e nem isso consigo resolver. Um descaso total com os entregadores!Meu e-mail para contato: *******. Aguardo uma solução!",Problemas com App
"Pedido não foi entregue Boa noite, fiz um pedido no Mac delivery app e simplesmente não foi entregue, hoje pela manhã o pedido apareceu como finalizado!!!!E eu nunca recebi eu tô me sentindo extremamente frustrada e enganada, sempre fui cliente do Mac e nunca imaginei passar por isso",Problemas com App
"Pedido atrasado e incompleto Fiz uma compra no ifood ontem. O pedido era do habibs e apenas 1 horas. Eu sai pra comer e o pedido chegou, sendo recebido pelo porteiro. Quando eu peguei o pedido, era uma caixa pequena o restaurante não enviou 10 esfihas 10. Abri reclamação no ifood, que me ignorou. Vou cancelar meu clube no app.",Problemas com App
"Problema com atendimento ifood Fiz um pedido na data de ontem, o mesmo veio com problemas de qualidade, sabor estranho, me faz passar mal do estômago, entrei em contato com a loja, falaram que iam enviar outro mas não enviaram, solicitei o reembolso com o ifood e não tive resposta até o momento, quero meu reembolso",Problemas com Loja
